Post ID,Network,Published time (America/Toronto),Post Type,Placement,Boosted,Post text,Post URL,Impressions,Engagements,Reach,Video views,Engagement rate,label 1,label 2,label 3,label 4,label 5,label 6,label 7,label 8,label 9,label 10,label 11,label 12,label 13,label 14,label 15,label 16,label 17,label 18,label 19,label 20,label 21,label 22,label 23,label 24,label 25,label 26,label 27,label 28,label 29,label 30,label 31,label 32,label 33,label 34,label 35,label 36,label 37,label 38,label 39,label 40,label 41,label 42,label 43
7548869282940079367,TIKTOK,Sep 11,VIDEO,Timeline,Yes,Show us how many they got right 👀,https://www.tiktok.com/@walmartcanada/video/7548869282940079367?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,759,32,584,759,5.48%,,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7548912239345077511,TIKTOK,Sep 11,VIDEO,Timeline,No,#duet with @Walmart Canada How do you think he did? #walmartcanada ,https://www.tiktok.com/@walmartcanada/video/7548912239345077511?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,1479,43,1258,1479,3.42%,,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18517624975030967,INSTAGRAM,Sep 11,REELS,REELS,No,"It’s not a phase, but a lifestyle 😎 #stevethegreeter",https://www.instagram.com/reel/DOegpW-EfNm/,16281,219,10982,-,1.99%,,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17908895925089666,INSTAGRAM,Sep 11,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3719558105933118462,4396,-,4396,-,,,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7548958804109577480,TIKTOK,Sep 11,VIDEO,Timeline,Yes,"It’s not a phase, but a lifestyle 😎 #stevethegreeter ",https://www.tiktok.com/@walmartcanada/video/7548958804109577480?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,995,60,788,995,7.61%,,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18422116774099293,INSTAGRAM,Sep 12,CAROUSEL,Timeline,No,"Low-key, we crushed this challenge… right? 🤭🤞",https://www.instagram.com/p/DOgHMzMjRtU/,21436,165,3887,-,4.24%,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7549243127408725266,TIKTOK,Sep 12,VIDEO,Timeline,Yes,itching for witch season who’s with me? #Fall #Halloween ,https://www.tiktok.com/@walmartcanada/video/7549243127408725266?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,891,33,700,891,4.71%,,Always On,,Cossette,,,,,,,,Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17857268151450003,INSTAGRAM,Sep 12,REELS,REELS,No,itching for witch season who’s with me? #Fall #Halloween,https://www.instagram.com/reel/DOgltP3DVD6/,7899,60,6094,-,0.98%,,Always On,,Cossette,,,,,,,,Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18199869958313381,INSTAGRAM,Sep 12,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3720165553031176278,2845,-,2726,-,,,Always On,,Cossette,,,,,,,,Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18067688522187890,INSTAGRAM,Sep 13,REELS,REELS,No,I can’t get over how perfect these are 😍👌,https://www.instagram.com/reel/DOi99BLDf08/,14637,231,10876,-,2.12%,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7549586626146471186,TIKTOK,Sep 13,VIDEO,Timeline,Yes,Okay but how do you just pick one? ,https://www.tiktok.com/@walmartcanada/video/7549586626146471186?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,936,40,724,936,5.52%,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18135855457441144,INSTAGRAM,Sep 13,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3720810857992386048,3708,-,3708,-,,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17873192328422685,INSTAGRAM,Sep 13,IMAGE,Timeline,No,Might need to check your DMs if you’re right 😉,https://www.instagram.com/p/DOjGCB6jVEX/,50816,570,18513,-,3.08%,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18035278892700697,INSTAGRAM,Sep 13,VIDEO_STORY,STORY,No,It’s not too late to get your own Lambchop toy!,https://instagram.com/stories/walmartcanada/3720871101301103349,3375,-,3375,-,,,Always On,,Cossette,,,,,,,,,,,,,,Story Reshare,Pets,,,,,,,,,,,,,,,,,,,,,,,,
18123941983433697,INSTAGRAM,Sep 13,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3720970567064555391,4496,-,4496,-,,,Always On,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18089259121631952,INSTAGRAM,Sep 13,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3720982135433135365,4311,-,4311,-,,,Always On,,Cossette,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18137610838427675,INSTAGRAM,Sep 14,CAROUSEL,Timeline,No,We are feeling generous today 👀👀 so tell us in the comments when you find Steve!,https://www.instagram.com/p/DOiyicKDYZF/,41483,274,12020,-,2.28%,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7549945979823557896,TIKTOK,Sep 14,VIDEO,Timeline,No,Comment “found him” when you do! ,https://www.tiktok.com/@walmartcanada/video/7549945979823557896?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,831,30,652,831,4.60%,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18096234283578044,INSTAGRAM,Sep 14,REELS,REELS,No,"Ok, but what else should I get my chicken? Tell us in the comments and maybe we will try that next!",https://www.instagram.com/reel/DOlsgufDVVb/,25840,532,19382,-,2.74%,,Always On,,Cossette,,,,,,,,,,,,,,,Pets,,,,,,,,,,,,,,,,,,,,,,,,
7549978017578241287,TIKTOK,Sep 14,VIDEO,Timeline,Yes,Oh but what do we get them next?,https://www.tiktok.com/@walmartcanada/video/7549978017578241287?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,146261,1263,124351,146261,1.02%,,Always On,,Cossette,,,,,,,,,Apparel,,,,,,Pets,,,,,,,,,,,,,,,,,,,,,,,,
18069134861184737,INSTAGRAM,Sep 16,REELS,REELS,No,"I know this is really hard but if you comment your guesses, I might have a little something for you 👀 @playdoh #playdohday #realorcake",https://www.instagram.com/reel/DOrBnFZAQPb/,7498,110,5955,-,1.85%,,Always On,,Cossette,,,,,,,,,,,,Toys,,,,,,,,,,,,,,,,,,,,,,,,,,,
7550748650868149522,TIKTOK,Sep 16,VIDEO,Timeline,Yes,"@Play-Doh I know this is really hard but if you comment your guesses, I might have a little something for you 👀 #realorcake #playdoh #playdohday ",https://www.tiktok.com/@walmartcanada/video/7550748650868149522?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,1455,52,1168,1455,4.45%,,Always On,,Cossette,,,,,,,,,,,,Toys,,,,,,,,,,,,,,,,,,,,,,,,,,,
18119161204449960,INSTAGRAM,Sep 16,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723080074167186865,2721,-,2721,-,,,Always On,,Cossette,,,,,,,,,,,,Toys,,,,,,,,,,,,,,,,,,,,,,,,,,,
18034760420699198,INSTAGRAM,Sep 16,IMAGE,Timeline,No,Hope to see you there 😉,https://www.instagram.com/p/DOrc1orkkYY/,26582,154,5535,-,2.78%,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7955E+16,INSTAGRAM,Sep 17,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723741140752342548,3045,-,2954,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18038909963693517,INSTAGRAM,Sep 17,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723741164315979323,2437,-,2379,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18073136888328275,INSTAGRAM,Sep 17,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723741227851304945,2238,-,2225,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18055954532408425,INSTAGRAM,Sep 17,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723741291436929370,2169,-,2152,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18090468598770241,INSTAGRAM,Sep 17,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723759171537049517,7823,-,7502,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
17912690811070598,INSTAGRAM,Sep 17,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723810633650639718,2061,-,2049,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18066625328007895,INSTAGRAM,Sep 17,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723810877842982284,1917,-,1917,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18072926405153787,INSTAGRAM,Sep 17,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723811093505705761,1840,-,1840,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
17907845088237459,INSTAGRAM,Sep 17,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723831382956391957,1782,-,1770,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18390037693124662,INSTAGRAM,Sep 17,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723849165312197648,1740,-,1740,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
17981817419882646,INSTAGRAM,Sep 17,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723877062869617885,1684,-,1679,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18075466763014522,INSTAGRAM,Sep 17,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723877223595366898,1630,-,1626,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18480462442072824,INSTAGRAM,Sep 17,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723877416491383615,1596,-,1596,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
17925228645104973,INSTAGRAM,Sep 17,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723880294580843413,1581,-,1573,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
17855576736531627,INSTAGRAM,Sep 17,IMAGE,Timeline,No,"We’re not in cousins beach anymore, Junior Mint #tsitp #finale #streaming",https://www.instagram.com/p/DOt4bglkdJy/,27379,183,5963,-,3.07%,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17866756143451304,INSTAGRAM,Sep 17,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723930833049687468,1678,-,1657,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18364151728154007,INSTAGRAM,Sep 17,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723931507032401531,1593,-,1588,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18130645186460454,INSTAGRAM,Sep 17,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723932591461349604,1531,-,1528,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18414077479114093,INSTAGRAM,Sep 17,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723969372529474932,1621,-,1608,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
17867326128447701,INSTAGRAM,Sep 17,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723969701782314393,1539,-,1507,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18039811268444513,INSTAGRAM,Sep 17,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723970008042044236,1489,-,1460,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
17935044450086981,INSTAGRAM,Sep 17,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3723970145464209466,1472,-,1444,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18090214156816514,INSTAGRAM,Sep 18,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3724398077693513300,2005,-,1977,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18412571401113903,INSTAGRAM,Sep 18,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3724398730813730973,1604,-,1578,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18095687347647854,INSTAGRAM,Sep 18,REELS,REELS,No,"“Do I need a jacket?” Either way, we got you!  #fallstyle #fallfashion #walmartfinds",https://www.instagram.com/reel/DOv5CuHkQcU/,8319,245,6292,-,3.89%,,Always On,,Cossette,,,,,,,,,Apparel,,,,,,,,,,Fall Style,,,,,,,,,,,,,,,,,,,,
17860045116494224,INSTAGRAM,Sep 18,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3724447924572243824,1520,-,1464,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
7551449680589229320,TIKTOK,Sep 18,VIDEO,Timeline,Yes,"“Do I need a jacket?” Either way, we got you!   #fallstyle #fallfashion #walmartfinds ",https://www.tiktok.com/@walmartcanada/video/7551449680589229320?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,931,49,737,931,6.65%,,Always On,,Cossette,,,,,,,,,Apparel,,,,,,,,,,Fall Style,,,,,,,,,,,,,,,,,,,,
17902310679254998,INSTAGRAM,Sep 18,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3724522933634287596,1569,-,1541,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
17912887983207724,INSTAGRAM,Sep 18,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3724523153348706576,1445,-,1432,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18525836794030884,INSTAGRAM,Sep 18,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3724523247913514581,1386,-,1368,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
17947047564014240,INSTAGRAM,Sep 18,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3724523726106119737,1363,-,1347,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18522983620005152,INSTAGRAM,Sep 18,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3724524101278226194,1341,-,1330,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18079805263978975,INSTAGRAM,Sep 18,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3724524587674873920,1321,-,1295,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
17991698876831840,INSTAGRAM,Sep 18,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3724542646384956952,1339,-,1320,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
17945985117022175,INSTAGRAM,Sep 18,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3724542732796029237,1289,-,1267,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
17902957587254363,INSTAGRAM,Sep 18,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3724542935305393869,1258,-,1232,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
17894456331317049,INSTAGRAM,Sep 18,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3724631371030850554,1529,-,1520,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18024318749735705,INSTAGRAM,Sep 18,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3724632157202767581,1379,-,1379,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
17986827812717960,INSTAGRAM,Sep 18,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3724632282335638670,1329,-,1328,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
17896635951164128,INSTAGRAM,Sep 18,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3724632345350894026,1307,-,1307,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18078302843059071,INSTAGRAM,Sep 18,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3724632544320268405,1284,-,1284,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
17932600734096078,INSTAGRAM,Sep 18,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3724632986097900976,1263,-,1263,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18089914645694291,INSTAGRAM,Sep 19,REELS,REELS,No,Is it just me or does anyone else feel the need to revamp their entire wardrobe rn? #fallstyle #walmartcanada #walmartfinds,https://www.instagram.com/reel/DOyv4QvEXiD/,6438,146,4514,-,3.23%,,Always On,,Cossette,,,,,,,,,Apparel,,,,,,,,,,Fall Style,,,,,,,,,,,,,,,,,,,,
7551860510833036551,TIKTOK,Sep 19,VIDEO,Timeline,Yes,Is it just me or does anyone else feel the need to revamp their entire wardrobe rn? #fallstyle #walmartcanada #walmartfinds ,https://www.tiktok.com/@walmartcanada/video/7551860510833036551?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,6914,66,3549,6914,1.86%,,Always On,,Cossette,,,,,,,,,Apparel,,,,,,,,,,Fall Style,,,,,,,,,,,,,,,,,,,,
17868172596372497,INSTAGRAM,Sep 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3725252227192933351,5063,-,5063,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18003421703807480,INSTAGRAM,Sep 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3725252376191394606,4266,-,4180,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18072636632116216,INSTAGRAM,Sep 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3725252900731030972,3889,-,3708,-,,,,,,,,,APEX,,,,,Apparel,,,,,Story Reshare,,,,Influencer,Fall Style,,,,,,,,,,,,,,,,,,,,
18087702142678088,INSTAGRAM,Sep 21,REELS,REELS,No,Who’s taking the hot sauce king award? Tell us your fav one in the comments! 🔥 #hotsauce #walmartcanada #walmartfinds,https://www.instagram.com/reel/DO3oE0wDX20/,4611,80,3636,-,2.20%,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7552563696111766791,TIKTOK,Sep 21,VIDEO,Timeline,Yes,Who’s taking the hot sauce king award? Tell us your fav one in the comments! 🔥 #hotsauce #walmartcanada #walmartfinds ,https://www.tiktok.com/@walmartcanada/video/7552563696111766791?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,861,42,725,861,5.79%,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18076399129847075,INSTAGRAM,Sep 22,REELS,REELS,No,I will definitely be filling my bag today! #fallstyle #fallfashion #walmartfinds,https://www.instagram.com/reel/DO6bEC8kVFf/,8179,95,6571,-,1.45%,,Always On,,Cossette,,,,,,,,,Apparel,,,,,,,,,,Fall Style,,,,,,,,,,,,,,,,,,,,
7552966600626851079,TIKTOK,Sep 22,VIDEO,Timeline,Yes,I will definitely be filling my bag today! #fallstyle #fallfashion #walmartfinds ,https://www.tiktok.com/@walmartcanada/video/7552966600626851079?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,667,28,552,667,5.07%,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,Fall Style,,,,,,,,,,,,,,,,,,,,
18044640767357279,INSTAGRAM,Sep 23,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3728031135474501847,2607,-,2552,-,,,Always On,,,,,,APEX,,,,,,,,Toys,,,,,,,,,,,,,,,,,,,,,,,,,,,
7553323276248812807,TIKTOK,Sep 23,VIDEO,Timeline,Yes,"When Walmart’s fall clothing section calls, I will always answer 😌 #fallfashion #fallstyle #walmartfinds",https://www.tiktok.com/@walmartcanada/video/7553323276248812807?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,764,40,656,764,6.10%,,Always On,,Cossette,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18107848357602651,INSTAGRAM,Sep 23,REELS,REELS,No,"When Walmart’s fall clothing section calls, I will always answer 😌 #fallfashion #fallstyle #walmartfinds",https://www.instagram.com/reel/DO85qLVEXP6/,9755,108,7070,-,1.53%,,Always On,,Cossette,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17942809809064129,INSTAGRAM,Sep 23,REELS,REELS,No,Who is getting your vote this week? #DWTS,https://www.instagram.com/reel/DO9ParMESzR/,8489,300,5362,-,5.59%,,Always On,Walmart,,Behind The Spark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7553374389820034322,TIKTOK,Sep 23,VIDEO,Timeline,Yes,Get your votes in! #DWTS ,https://www.tiktok.com/@walmartcanada/video/7553374389820034322?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,848,40,717,848,5.58%,,Always On,Walmart,,Behind The Spark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7553702796810341639,TIKTOK,Sep 24,VIDEO,Timeline,Yes,🎃 Me: I don’t need pumpkin spice.  Also me: #pumpkinspice #pumpkinseason #walmartfinds ,https://www.tiktok.com/@walmartcanada/video/7553702796810341639?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,255056,905,157967,255056,0.57%,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18035232710650863,INSTAGRAM,Sep 24,REELS,REELS,No,🎃 Me: I don’t need pumpkin spice.  Also me:  #pumpkinspice #pumpkinseason #walmartfinds,https://www.instagram.com/reel/DO_iWWzkez3/,9345,129,7014,-,1.84%,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18078971191821363,INSTAGRAM,Sep 24,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3728850820814437394,3137,-,3076,-,,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18071934065179204,INSTAGRAM,Sep 24,REELS,REELS,No,"ultra wide, and ultra matte💄",https://www.instagram.com/reel/DO_06etEQd2/,8448,103,5708,-,1.80%,,Always On,,Cossette,,,,,,,Beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7554074855264554258,TIKTOK,Sep 25,VIDEO,Timeline,Yes,Your dream fall outfit is only a few clicks away 👀 #fallstyle #walmartfinds #fallfashion ,https://www.tiktok.com/@walmartcanada/video/7554074855264554258?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,894,48,727,894,6.60%,,Always On,,Cossette,,,,,,,,,Apparel,,,,,,,,,,Fall Style,,,,,,,,,,,,,,,,,,,,
18531703852028862,INSTAGRAM,Sep 25,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3729576875472799975,3058,-,3036,-,,,Always On,,Cossette,,,,,,,,,Apparel,,,,,,,,,,Fall Style,,,,,,,,,,,,,,,,,,,,
7554116395303275783,TIKTOK,Sep 25,VIDEO,Timeline,Yes,Just doing what the boss says 🫡 #lifehacks #walmartcanada ,https://www.tiktok.com/@walmartcanada/video/7554116395303275783?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,174741,486,109926,174741,0.44%,,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18072497831127341,INSTAGRAM,Sep 25,REELS,REELS,No,Just doing what the boss says 🫡 #lifehacks #walmartcanada,https://www.instagram.com/reel/DPCZ4pdEbgf/,14708,274,10430,-,2.63%,,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17896075497302362,INSTAGRAM,Sep 25,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3729658039021700149,2508,-,2508,-,,,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
